Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PIC101,TV101,TH101_SetPoint,TH101_Temperature,TH102_SetPoint,TH102_Temperature,TH103_SetPoint,TH103_Temperature,A104,M104,A101,M101,A103,M107,M106,A106,A107,M103,F101,F102,F103,F104,AV101,AV104,AV105,AV106,AV107,AV108,AV109,FI101_Pulses,TH101_Start,TH101_Status,TH102_Start,TH102_Status,TH103_Start,TH103_Status,T_ERROR_0_C1,T201,T202,T204,T206,T208,T210,T212,PDIC201,PDIC202,PIC201,TV201,TH201_SetPoint,TH201_Temperature,TH202_SetPoint,TH202_Temperature,TH203_SetPoint,TH203_Temperature,A203,M203,AV201,AV203,AV205,AV207,AV208,FI201_Pulses,TH201_Start,TH201_Status,TH202_Start,TH202_Status,TH203_Start,TH203_Status,T_ERROR_0_C2
15:50:00,0,0,0,0,0,0,0,0,100.73,100.92,100.44,100.02,99.88,100.67,101.12,92.94,91.83,0.766,0.536333,981.780701,0,135,135,0,15.2,125,96.5,1.697,0.027274,69.199997,4.038682,4.33,-0.037212,1.214202,11.522,15.127,6.090867,3.039912,2.883133,2.302954,4.192549, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.29,117.35,119.74,116.96,108.99,119.13,0.397667,0.459667,981.485107,0,150,149.899994,0,24,0,18.1,0.044,0.139772, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:50:30,0,0,0,0,0,0,0,0,100.73,100.92,100.46,100.02,99.68,100.68,101.02,92.66,92.76,0.665,0.503,981.69574,0,135,134.899994,0,15.2,125,96.5,1.697,0,69.199997,4.038682,4.38,-0.003645,1.585259,11.537,15.126,6.173325,2.656817,2.884557,2.31297,4.193024, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.75,119.27,117.35,119.73,116.95,109,119.18,0.477333,0.452667,981.56543,0,150,150,0,24.4,0,18.1,4,0.148251, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:51:00,0,0,0,0,0,0,0,0,100.76,100.91,100.44,99.94,99.65,100.73,101.05,92.92,91.14,0.685333,0.563667,981.52594,0,135,134.899994,0,15.2,125,96.5,1.696,-0.016764,69.150002,3.967184,4.43,-0.004994,1.560606,1.558,15.129,6.090875,2.603109,2.883198,2.322777,4.192093, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.38,119.75,116.98,109.01,119.12,0.361667,0.436333,981.525391,0,150,149.899994,0,24.9,0,18.1,4,0.107321, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:51:30,0,0,0,0,0,0,0,0,100.66,100.9,100.44,99.93,99.96,100.68,101.1,92.93,93.07,0.732667,0.46,982.374939,0,135,135,0,15.2,125,96.5,1.696,-0.039131,69.150002,3.967184,4.48,0.014312,1.455766,11.564,15.131,6.127304,2.597237,2.884753,2.327057,4.220538, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.32,117.36,119.74,116.97,109,119.13,0.369,0.465667,981.485107,0,150,150,0,25.200001,0,18.1,0.047,131.003435, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:52:00,0,0,0,0,0,0,0,0,100.74,100.92,100.44,100,100.08,100.64,100.76,93.05,93.23,0.737667,0.501333,981.441101,0,135,134.899994,0,15.2,125,96.400002,1.696,-0.04624,69.099998,4.071771,4.53,0.087739,1.472336,11.579,15.132,6.090869,2.596518,2.882701,2.334323,4.279036, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.29,117.37,119.7,116.97,109,119.15,0.338,0.464,981.605591,0,150,149.899994,0,25.6,0,18.1,0.047,73.087119, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:52:30,0,0,0,0,0,0,0,0,100.69,100.91,100.44,99.95,100.11,100.68,101.14,92.58,93.25,0.718,0.496,981.86554,0,135,135,0,15.2,125,96.400002,1.696,-0.04624,69.099998,4.071771,4.58,0.168512,1.523328,11.579,15.133,5.760003,2.596112,2.886144,2.344443,4.24252, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.4,117.37,119.73,116.96,108.99,119.14,0.483667,0.438667,981.525391,0,150,150,0,25.9,0,18.200001,0.049,0.101577, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:53:00,0,0,0,0,0,0,0,0,100.65,100.9,100.41,99.94,99.94,100.64,100.73,92.8,93.21,0.641667,0.462,981.780701,0,135,135,0,15.2,125,96.400002,1.696,-0.025809,69,4.09273,4.62,0.185017,1.470189,11.605,15.135,5.76001,2.596641,2.88438,2.353975,4.240298, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.85,119.34,117.35,119.72,116.95,108.99,119.14,0.515667,0.469667,981.56543,0,150,150,0,26.200001,0,18.200001,0.049,-72.880217, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:53:30,0,0,0,0,0,0,0,0,100.67,100.9,100.43,99.77,99.87,100.64,101.04,92.57,93.23,0.734333,0.451333,982.544739,0,135,135,0,15.2,125,96.300003,1.696,-0.020563,69,4.09273,4.67,0.202347,1.470682,1,15.137,5.760012,2.596843,2.88424,2.367084,4.246283, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.37,119.74,116.96,109,119.12,0.348333,0.442,981.56543,0,150,150,0,26.6,0,18.200001,0.049,-130.800683, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:54:00,0,0,0,0,0,0,0,0,100.68,100.89,100.41,99.94,99.79,100.62,101.07,92.69,93.33,0.751,0.501,981.86554,0,135,134.899994,0,15.2,125,96.300003,1.696,-0.007339,69,4.021088,4.71,0.205204,1.582143,1,15.137,5.76001,2.596442,2.887434,2.381087,4.251371, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.37,119.74,116.96,109,119.15,0.354333,0.437333,981.56543,0,150,149.899994,0,26.9,0,18.200001,0.049,0.073367, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:54:30,0,0,0,0,0,0,0,0,100.66,100.91,100.44,100.08,100.47,100.71,101.04,92.77,90.06,0.648333,0.542333,982.205139,0,135,135,0,15.2,125,96.300003,1.695,0,69,4.021088,4.76,0.165298,-160.150739,11.635,15.139,5.760003,2.596568,2.887291,2.392129,4.304805, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.29,117.36,119.74,116.96,109,119.14,0.305333,0.45,981.605591,0,150,150,0,27.200001,0,18.1,0.049,0.066196, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:55:00,0,0,0,0,0,0,0,0,100.7,100.91,100.45,100.03,99.94,100.68,101.07,92.48,92.75,0.659667,0.480667,981.950378,0,135,134.899994,0,15.2,125,96.300003,1.695,-0.007338,68.900002,4.133569,4.8,0.160681,-158.204078,11.639,15.139,5.429126,2.59553,2.886396,2.399621,4.271162, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.37,119.73,116.95,109,119.12,0.332667,0.464,981.56543,0,150,150,0,27.4,0,18.200001,3,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:55:30,0,0,0,0,0,0,0,0,100.6,100.92,100.44,100.02,99.99,100.65,101.04,92.37,93.03,0.628,0.481,982.374939,0,135,135,0,15.2,125,96.300003,1.695,-0.025805,68.900002,4.133569,4.84,0.133064,1.287426,11.648,15.14,5.18451,2.595483,2.887871,2.407787,4.245479, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.76,119.29,117.38,119.75,116.97,109,119.15,0.350667,0.454667,981.56543,0,150,149.899994,0,27.700001,0,18.200001,3,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:56:00,0,0,0,0,0,0,0,0,100.61,100.9,100.45,99.95,100.13,100.68,100.82,92.44,93.09,0.662333,0.420667,982.289978,0,135,134.899994,0,15.2,125,96.199997,1.694,-0.027274,68.800003,3.927493,4.89,0.10787,1.109889,11.649,15.14,5.106426,2.595766,2.887507,2.421146,4.346258, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.29,117.37,119.74,116.96,109,119.14,0.343333,0.465333,981.56543,0,150,150,0,27.9,0,18.200001,0.0555,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:56:30,0,0,0,0,0,0,0,0,100.61,100.93,100.45,99.78,100,100.67,101.05,92.56,93.05,0.56,0.474333,982.205139,0,135,134.899994,0,15.2,125,96.199997,1.694,-0.037687,68.800003,3.927493,4.93,0.094836,160.37708,11.649,15.14,5.18451,2.595517,2.887315,2.434814,4.27636, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.38,119.74,116.97,109.01,119.12,0.314333,0.442,981.605591,0,150,149.899994,0,28.200001,0,18.200001,0.055,54.547473, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:57:00,0,0,0,0,0,0,0,0,100.6,100.91,100.45,100.25,99.37,100.63,100.43,92.59,92.8,0.572,0.495667,981.69574,0,135,134.899994,0,15.2,125,96.199997,1.694,-0.041445,68.75,3.860525,4.96,0.067034,219.099692,1,15.14,5.223616,2.595428,2.886573,2.448308,4.249647, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.38,119.73,116.96,109,119.1,0.401,0.450667,981.605591,0,150,150,0,28.299999,0,18.200001,0.055,0.209475, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:57:30,0,0,0,0,0,0,0,0,100.59,100.91,100.43,100.22,100.31,100.67,101.08,92.54,91.32,0.477333,0.452,982.289978,0,135,135,0,15.2,125,96.099998,1.694,-0.037689,68.75,3.860525,5,0.046885,0.181714,1,15.142,4.849027,2.595471,2.891622,2.457866,4.24107, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.31,117.38,119.74,116.96,109,119.15,0.288,0.444667,981.56543,0,150,149.899994,0,28.5,0,18.200001,0.055,-54.239492, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:58:00,0,0,0,0,0,0,0,0,100.63,100.91,100.44,100.11,100.57,100.76,101.21,92.51,90.26,0.770333,0.507333,981.610779,0,135,135,0,15.2,125,96.099998,1.694,-0.025809,68.650002,3.965782,5.04,0.06227,-274.715962,1,15.143,4.733328,2.595438,2.893018,2.458592,4.246067, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.39,119.74,116.97,109,119.13,0.254,0.461,981.56543,0,150,150,0,28.6,0,18.200001,0.055,-97.477707, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:58:30,0,0,0,0,0,0,0,0,100.68,100.92,100.46,100.09,99.82,100.67,101.15,92.35,92.64,0.608,0.497667,982.4599,0,135,135,0,15.1,125,96.099998,1.694,-0.020563,68.650002,3.965782,5.07,0.075778,-290.24668,11.6,5.1436,4.650878,2.595442,2.890366,2.456522,4.304751, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.38,119.73,116.96,109,119.14,0.249667,0.463333,981.605591,0,150,150,0,28.799999,0,18.200001,0.055,-0.014198, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:59:00,0,0,0,0,0,0,0,0,100.59,100.91,100.46,99.91,100.06,100.67,100.88,92.28,92.91,0.529667,0.533,981.86554,0,135,135,0,15.1,125,96.099998,1.694,-0.007339,68.599998,3.986127,5.11,0.077636,-327.281233,11,15.144,4.687305,2.595519,2.890285,2.455368,4.281945, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.83,119.32,117.4,119.75,116.97,109.01,119.15,0.280667,0.456333,981.605591,0,150,150,0,28.9,0,18.200001,0.055,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
15:59:30,0,0,0,0,0,0,0,0,100.62,100.89,100.45,100.02,100.06,100.67,100.94,92.21,92.94,0.440667,0.451667,982.4599,0,135,135,0,15.1,125,96.099998,1.694,0,68.599998,3.986127,5.14,0.092443,-8.129286,9,15.146,4.650878,2.594993,2.894124,2.456042,4.296481, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.39,119.74,116.96,109,119.14,0.437,0.441333,981.605591,0,150,149.899994,0,29.1,0,18.200001,0.055,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:00:00,0,0,0,0,0,0,0,0,100.56,100.91,100.38,100.18,99.96,100.67,101.04,92.27,92.89,0.618333,0.487667,981.86554,0,135,134.899994,0,15.1,125,96.199997,1.693,0,68.550003,4.030364,5.18,0.11414,268.56858,11.65,15.146,4.135099,2.595184,2.888254,2.457676,4.279046, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.76,119.3,117.41,119.76,116.98,109.01,119.14,0.244,0.456,981.605591,0,150,150,0,29.200001,0,18.200001,0.055,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:00:30,0,0,0,0,0,0,0,0,100.54,100.85,100.43,100.14,100.07,100.68,101.06,92.31,92.9,0.594,0.561667,981.780701,0,135,135,0,15.1,125,96.199997,1.693,-0.020563,68.550003,4.030364,5.21,0.111729,260.592822,11.65,15.146,3.989124,2.595484,2.891463,2.459505,4.282746, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.31,117.4,119.75,116.98,109.01,119.16,0.274667,0.474667,981.605591,0,150,150,0,29.299999,0,18.200001,0.057,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:01:00,0,0,0,0,0,0,0,0,100.53,100.88,100.35,100.13,100.01,100.66,100.76,92.27,92.93,0.608667,0.543,981.780701,0,135,134.899994,0,15.1,125,96.199997,1.692,-0.025809,68.449997,4.115355,5.24,0.098631,219.545484,11.648,15.148,3.952694,2.59619,2.889048,2.461186,4.263249, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.76,119.31,117.39,119.74,116.97,109,119.15,0.329333,0.454333,981.605591,0,150,150,0,29.5,0,18.200001,0.057,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:01:30,0,0,0,0,0,0,0,0,100.61,100.92,100.46,100.06,99.69,100.63,101.06,92.25,93,0.563,0.501333,981.86554,0,135,135,0,15.1,125,96.300003,1.693,-0.039134,68.449997,4.115355,5.26,0.095618,7.726355,11.645,15.148,3.783606,2.596793,2.891182,2.467091,4.217191, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.39,119.74,116.97,108.97,119.14,0.297333,0.444667,981.605591,0,150,149.899994,0,29.6,0,18.200001,0.057,0.066174, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:02:00,0,0,0,0,0,0,0,0,100.57,100.92,100.39,100.26,100.35,100.7,101.17,92.26,90.16,0.666667,0.443,981.52594,0,135,134.899994,0,15.1,125,96.199997,1.693,-0.034516,68.400002,4.108247,0,0.082339,0.885066,11.65,15.149,3.783614,2.595907,2.894785,2.467289,4.193465, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.74,119.32,117.39,119.74,116.97,109.01,119.13,0.316,0.460667,981.605591,0,150,149.899994,0,29.700001,0,18.200001,0.057,0.073367, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:02:30,0,0,0,0,0,0,0,0,100.57,100.91,100.44,100.28,99.66,100.69,101.14,92.27,92.35,0.599333,0.494333,981.780701,0,135,135,0,15.1,125,96.300003,1.693,-0.025131,68.400002,4.108247,5.32,0.085858,-0.069526,11.65,15.15,3.455488,2.595768,2.89227,2.470767,4.271916, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.32,117.4,119.74,116.97,109.02,119.13,0.318667,0.460667,981.645752,0,150,150,0,29.799999,0,18.200001,0.057,0.066196, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:03:00,0,0,0,0,0,0,0,0,100.56,100.92,100.41,100.22,99.79,100.65,100.65,92.24,92.62,0.6,0.447667,982.289978,0,135,134.899994,0,15.1,125,96.300003,1.693,0,68.349998,4.135622,5.35,0.08722,-0.019311,1.6411,15.153,3.416396,2.595999,2.894173,2.472546,4.259646, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.43,119.78,117,109.04,119.14,0.427667,0.451667,981.645752,0,150,149.899994,0,29.9,0,18.200001,0.057,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:03:30,0,0,0,0,0,0,0,0,100.61,100.92,100.44,100.03,99.74,100.7,101.28,92.21,91.32,0.609667,0.496333,981.18634,0,135,134.899994,0,15.1,125,96.300003,1.693,0,68.349998,4.135622,5.37,0.116665,-205.834054,11.641,15.153,3.416396,2.596034,2.889078,2.472944,4.301384, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.39,119.73,116.92,109,119.12,0.258667,0.460667,981.605591,0,150,149.899994,0,30,0,18.200001,0.057,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:04:00,0,0,0,0,0,0,0,0,100.7,100.96,100.54,100.39,99.85,100.65,100.92,92.21,92.74,0.570333,0.479333,983.138977,0,135,134.899994,0,15.1,125,96.300003,1.693,0,68.25,4.192994,5.4,0.142508,-150.352434,11.64,15.155,3.247308,2.59551,2.895997,2.475639,4.269641, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.74,119.31,117.4,119.74,116.96,109.01,119.13,0.263333,0.475333,981.605591,0,150,150,0,30.1,0,18.200001,0.058,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:04:30,0,0,0,0,0,0,0,0,100.61,100.91,100.43,100.38,100.07,100.67,101.18,92.25,92.92,0.620333,0.531,982.7995,0,135,135,0,15.1,125,96.300003,1.693,0.007338,68.25,4.192994,5.42,0.148405,-0.173558,1.6396,15.154,3.210877,2.595823,2.896532,2.480068,4.252646, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.39,119.74,116.97,109.01,119.13,0.263333,0.447667,981.605591,0,150,150,0,30.200001,0,18.200001,0.058,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:05:00,0,0,0,0,0,0,0,0,100.62,100.92,100.45,100.1,99.89,100.67,100.7,92.25,92.66,0.636333,0.524,982.629578,0,135,135,0,15.1,125,96.400002,1.693,0,68.199997,4.172607,7,0.144722,-124.533224,1,15,2.879997,2.595438,2.895724,2.482696,4.218134, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.4,119.73,116.96,108.96,119.16,0.327,0.441,981.645752,0,150,149.899994,0,30.299999,0,18.200001,0.058,0.033087, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:05:30,0,0,0,0,0,0,0,0,100.59,100.9,100.42,100.29,99.36,100.62,101.07,92.23,92.81,0.725,0.473667,982.1203,0,135,134.899994,0,15.1,125,96.400002,1.693,0,68.199997,4.172607,5.47,0.172669,-13.253874,11.6,15.159,2.879997,2.596122,2.895165,2.486413,4.288511, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.3,117.41,119.76,116.98,109.02,119.15,0.310667,0.456,981.605591,0,150,149.899994,0,30.4,0,18.200001,0.058,0.03673, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:06:00,0,0,0,0,0,0,0,0,100.65,100.91,100.39,100.44,99.67,100.67,101.18,92.24,91.92,0.694,0.487667,982.374939,0,135,135,0,15.1,125,96.400002,1.693,0,68.150002,4.177412,5.49,0.176034,135.851476,11.6,15.16,2.879997,2.596664,2.895656,2.487187,4.396134, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.41,119.75,116.96,109.02,119.16,0.323333,0.451667,981.605591,0,150,150,0,30.4,0,18.200001,0.058,0.033098, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:06:30,0,0,0,0,0,0,0,0,100.62,100.91,100.44,100.32,99.64,100.75,100.96,92.24,90.65,0.733,0.529,981.950378,0,135,134.899994,0,15.1,125,96.400002,1.693,0,68.150002,4.177412,5.51,0.159859,120.043294,11.6,15.1,2.879997,2.596526,2.895522,2.487781,4.374149, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.85,119.39,117.39,119.73,116.96,109,119.13,0.266333,0.446667,981.605591,0,150,150,0,30.6,0,18.200001,0.058,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:07:00,0,0,0,0,0,0,0,0,100.66,100.91,100.44,100.18,99.88,100.67,101.23,92.22,92.63,0.529333,0.439,981.86554,0,135,134.899994,0,15.1,125,96.400002,1.693,0,68.050003,4.215093,5.53,-0.484233,-0.994553,11.6,15.163,2.6951,2.596879,2.896193,2.489481,4.305749, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.4,119.75,116.98,109.01,119.16,0.438,0.456,981.645752,0,150,150,0,30.700001,0,18.200001,0.058,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:07:30,0,0,0,0,0,0,0,0,100.63,100.91,100.44,100.21,100.16,100.68,100.72,92.25,93.06,0.579333,0.469333,982.035339,0,135,134.899994,0,15.1,125,96.400002,1.693,0,68.050003,4.215093,5.55,0.178416,168.870538,11.636,15.164,2.512703,2.597028,2.895389,2.490322,4.210895, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.44,119.78,117,109.05,119.17,0.297,0.457333,981.645752,0,150,149.899994,0,30.700001,0,18.200001,0.062,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
